"","date","state","new_cases_norm","new_deaths_norm"
"3940",2020-05-17,"Tennessee",2.76218203518163,0.014771026926105
"3941",2020-05-17,"Texas",3.35170090981956,0.0905865110762043
"3942",2020-05-17,"Utah",5.37786628410002,0.0632690151070591
"3943",2020-05-17,"Vermont",0.958008874355539,0.159668145725923
"3944",2020-05-17,"Virginia",8.27689683288358,0.0821819543690568
"3945",2020-05-17,"Washington",2.36212395285254,0.0132703592856884
"3946",2020-05-17,"West Virginia",1.21827501118598,0.11075227374418
"3947",2020-05-17,"Wisconsin",3.49183152239726,0
"3948",2020-05-17,"Wyoming",2.25015880928519,0.173089139175784
"3949",2020-05-18,"Alabama",6.44452359728806,0.0204588050707558
"3950",2020-05-18,"Alaska",0.406813860961871,0
"3951",2020-05-18,"Arizona",3.24890548139158,0.0836628020959205
"3952",2020-05-18,"Arkansas",1.79174305077435,0.0663608537323833
"3953",2020-05-18,"California",3.98664763760792,0.0808958303129063
"3954",2020-05-18,"Colorado",4.65274378446103,0.158017713434526
"3955",2020-05-18,"Connecticut",19.5092458990697,1.14760269994528
"3956",2020-05-18,"Delaware",20.5754721760681,0.723760327801392
"3957",2020-05-18,"District of Columbia",20.9266073983387,1.28122086112278
"3958",2020-05-18,"Florida",4.00951673351151,0.112679627171284
"3959",2020-05-18,"Georgia",6.46420092257456,0.380247113092621
"3960",2020-05-18,"Hawaii",0,0
"3961",2020-05-18,"Idaho",1.93819661066419,0.0570057826665937
"3962",2020-05-18,"Illinois",18.9779830281263,0.463069064788856
"3963",2020-05-18,"Indiana",7.14298736468298,0.209208834948874
"3964",2020-05-18,"Iowa",9.63200359932766,0.126736889464838
"3965",2020-05-18,"Kansas",12.8112436695111,0.0343464977734883
"3966",2020-05-18,"Kentucky",5.55008255747804,0.179034921208969
"3967",2020-05-18,"Louisiana",7.1674158118343,1.54507167201219
"3968",2020-05-18,"Maine",1.94261224562987,0.0747158556011488
"3969",2020-05-18,"Maryland",15.9199883231354,0.513014176733053
"3970",2020-05-18,"Massachusetts",15.0967474043229,0.941735682611314
"3971",2020-05-18,"Michigan",7.99326524885416,0.240098080065707
"3972",2020-05-18,"Minnesota",12.3859887556608,0.160394098994169
"3973",2020-05-18,"Mississippi",4.55377980465624,0.234385725239659
"3974",2020-05-18,"Missouri",2.54633513818438,0.130581289137661
"3975",2020-05-18,"Montana",0.188269847171952,0
"3976",2020-05-18,"Nebraska",14.3577771465654,0.155499391479048
"3977",2020-05-18,"Nevada",4.0864858594407,0.461377435743305
"3978",2020-05-18,"New Hampshire",4.12839911003511,0
"3979",2020-05-18,"New Jersey",19.1389815592265,0.886791520926035
"3980",2020-05-18,"New Mexico",7.54022567227316,0.23861473646434
"3981",2020-05-18,"New York",6.35035680971378,0.68569525584339
"3982",2020-05-18,"North Carolina",5.62424279779114,0.0481527636797186
"3983",2020-05-18,"North Dakota",4.0785341485139,0.131565617693997
"3984",2020-05-18,"Ohio",4.53400598591447,0.27375130480993
"3985",2020-05-18,"Oklahoma",2.23175848112604,0
"3986",2020-05-18,"Oregon",1.52718642388539,0.0238622878732092
"3987",2020-05-18,"Pennsylvania",7.26942795614294,0.437258824429651
"3988",2020-05-18,"Rhode Island",11.4440824163092,0.662054354662518
"3989",2020-05-18,"South Carolina",2.47830158451982,0.11801436116761
"3990",2020-05-18,"South Dakota",4.53393936989578,0
"3991",2020-05-18,"Tennessee",5.55390612421547,0.044313080778315
"3992",2020-05-18,"Texas",3.34473271665985,0.0209045794791241
"3993",2020-05-18,"Utah",4.61863810281531,0
"3994",2020-05-18,"Vermont",0,0
"3995",2020-05-18,"Virginia",8.82868995507582,0.0587013959778978
"3996",2020-05-18,"Washington",3.21142694713659,0.0530814371427536
"3997",2020-05-18,"West Virginia",0.5537613687209,0.05537613687209
"3998",2020-05-18,"Wisconsin",2.71778019969836,0.10320684302652
"3999",2020-05-18,"Wyoming",2.07706967010941,0.346178278351568
"4000",2020-05-19,"Alabama",5.93305347051917,0.306882076061336
"4001",2020-05-19,"Alaska",0,0
"4002",2020-05-19,"Arizona",5.52174493833075,0.250988406287762
"4003",2020-05-19,"Arkansas",3.64984695528108,0.0663608537323833
"4004",2020-05-19,"California",5.15205319305322,0.252799469727832
"4005",2020-05-19,"Colorado",4.91610664018524,0.57939828259326
"4006",2020-05-19,"Connecticut",8.78895726299555,0.643777124359547
"4007",2020-05-19,"Delaware",17.3702478672334,0.723760327801392
"4008",2020-05-19,"District of Columbia",23.3466912471262,1.13886298766469
"4009",2020-05-19,"Florida",2.35688220166602,0.258224145600858
"4010",2020-05-19,"Georgia",5.51358313984301,0.247160623510204
"4011",2020-05-19,"Hawaii",0.0703981933007671,0
"4012",2020-05-19,"Idaho",1.19712143599847,0.171017347999781
"4013",2020-05-19,"Illinois",11.9299148894756,1.11450520677996
"4014",2020-05-19,"Indiana",7.54646154637009,0.881665804427397
"4015",2020-05-19,"Iowa",10.8043198268774,0.380210668394513
"4016",2020-05-19,"Kansas",1.68297839090093,0.103039493320465
"4017",2020-05-19,"Kentucky",3.67021588478387,0.335690477266817
"4018",2020-05-19,"Louisiana",7.06011916794457,0.386267918003046
"4019",2020-05-19,"Maine",2.09204395683217,0.149431711202298
"4020",2020-05-19,"Maryland",29.4900407399452,0.959832975823131
"4021",2020-05-19,"Massachusetts",12.6482346295335,1.10110633659169
"4022",2020-05-19,"Michigan",4.84197794799175,1.02041684027925
"4023",2020-05-19,"Minnesota",11.8691633255685,0.30296663143343
"4024",2020-05-19,"Mississippi",9.10755960931248,0.870575550890164
"4025",2020-05-19,"Missouri",2.35046320447789,0.359098545128567
"4026",2020-05-19,"Montana",0.0941349235859758,0
"4027",2020-05-19,"Nebraska",11.4551218389565,0.207332521972064
"4028",2020-05-19,"Nevada",3.6251084236974,0.296599780120696
"4029",2020-05-19,"New Hampshire",5.08677747486468,0.737214126791983
"4030",2020-05-19,"New Jersey",10.9333536883792,1.69500657797255
"4031",2020-05-19,"New Mexico",4.58140294011534,0.286337683757209
"4032",2020-05-19,"New York",7.56823345815204,0.690812384618341
"4033",2020-05-19,"North Carolina",6.17318430373993,0.260024923870481
"4034",2020-05-19,"North Dakota",8.2886339147218,0.131565617693997
"4035",2020-05-19,"Ohio",4.26025468110454,0.53894788134455
"4036",2020-05-19,"Oklahoma",2.30784115661898,0.152165350985867
"4037",2020-05-19,"Oregon",0.930629227055157,0.0477245757464183
"4038",2020-05-19,"Pennsylvania",5.68436471758546,0.897942228739461
"4039",2020-05-19,"Rhode Island",14.7543541896218,2.45905903160364
"4040",2020-05-19,"South Carolina",2.2422728621846,0.157352481556814
"4041",2020-05-19,"South Dakota",6.57421208634888,0.226696968494789
"4042",2020-05-19,"Tennessee",7.88772837854006,0.0738551346305249
"4043",2020-05-19,"Texas",4.50145278117138,0.149816152933723
"4044",2020-05-19,"Utah",4.61863810281531,0.253076060428236
"4045",2020-05-19,"Vermont",0.638672582903693,0
"4046",2020-05-19,"Virginia",11.7989805915574,0.316987538280648
"4047",2020-05-19,"Washington",3.07872335427971,0.291947904285145
"4048",2020-05-19,"West Virginia",0.66451364246508,0
"4049",2020-05-19,"Wisconsin",4.95392846527296,0.13760912403536
"4050",2020-05-19,"Wyoming",1.73089139175784,0
"4051",2020-05-20,"Alabama",13.8301522278309,0.368258491273604
"4052",2020-05-20,"Alaska",0.406813860961871,0
"4053",2020-05-20,"Arizona",4.61539791562495,0.599583415020764
"4054",2020-05-20,"Arkansas",2.65443414929533,0.165902134330958
"4055",2020-05-20,"California",5.42002063096472,0.232575512149606
"4056",2020-05-20,"Colorado",5.53061997020839,0.737415996027786
"4057",2020-05-20,"Connecticut",16.4303118260458,1.59544765602149
"4058",2020-05-20,"Delaware",16.2329102092598,0.620365995258336
"4059",2020-05-20,"District of Columbia",16.6558711945961,0.996505114206604
"4060",2020-05-20,"Florida",2.47425681330277,0.206579316480687
"4061",2020-05-20,"Georgia",9.01185658029512,0.209135912200942
"4062",2020-05-20,"Hawaii",0.140796386601534,0
"4063",2020-05-20,"Idaho",1.71017347999781,0
"4064",2020-05-20,"Illinois",18.9544371434761,1.16159697608052
"4065",2020-05-20,"Indiana",8.72699711501017,0.597739528425354
"4066",2020-05-20,"Iowa",18.1233751934718,1.04557933808491
"4067",2020-05-20,"Kansas",5.94194411481347,0.137385991093953
"4068",2020-05-20,"Kentucky",2.93169683479687,0.268552381813454
"4069",2020-05-20,"Louisiana",5.96569340026927,0.57940187700457
"4070",2020-05-20,"Maine",5.82783673688961,0
"4071",2020-05-20,"Maryland",12.8750009515586,0.695051465251233
"4072",2020-05-20,"Massachusetts",15.1402121281357,1.85449488268074
"4073",2020-05-20,"Michigan",6.5126604217823,0.430175726784391
"4074",2020-05-20,"Minnesota",11.4236241616958,0.516825430092321
"4075",2020-05-20,"Mississippi",8.80620653400435,0.535738800547793
"4076",2020-05-20,"Missouri",2.30149522105127,0.195871933706491
"4077",2020-05-20,"Montana",0.65894446510183,0
"4078",2020-05-20,"Nebraska",14.1504446245934,0.25916565246508
"4079",2020-05-20,"Nevada",4.35013010843688,0.164777655622609
"4080",2020-05-20,"New Hampshire",10.8370476638422,0.589771301433587
"4081",2020-05-20,"New Jersey",15.5581398481454,1.80725866922901
"4082",2020-05-20,"New Mexico",6.96755030475874,0.334060631050077
"4083",2020-05-20,"New York",7.56311632937709,0.527064263819919
"4084",2020-05-20,"North Carolina",4.42042370579817,0.0963055273594373
"4085",2020-05-20,"North Dakota",13.2881273870937,0.526262470775987
"4086",2020-05-20,"Ohio",4.14048848525019,0.521838424793929
"4087",2020-05-20,"Oklahoma",1.09051834873204,0.126804459154889
"4088",2020-05-20,"Oregon",1.78967159049069,0.0954491514928367
"4089",2020-05-20,"Pennsylvania",5.8327203901598,0.929175001913007
"4090",2020-05-20,"Rhode Island",38.3045733769028,0.567475161139301
"4091",2020-05-20,"South Carolina",2.34061816315761,0.157352481556814
"4092",2020-05-20,"South Dakota",10.4280605507603,0
"4093",2020-05-20,"Tennessee",3.44164927378246,0.11816821540884
"4094",2020-05-20,"Texas",4.49100049143182,0.132395670034452
"4095",2020-05-20,"Utah",5.91565291251002,0.0632690151070591
"4096",2020-05-20,"Vermont",0,0
"4097",2020-05-20,"Virginia",8.9578330262272,0.387429213454125
"4098",2020-05-20,"Washington",1.61898383285399,0.0398110778570652
"4099",2020-05-20,"West Virginia",2.93493525422077,0.05537613687209
"4100",2020-05-20,"Wisconsin",9.95946035205918,0.24081596706188
"4101",2020-05-20,"Wyoming",1.90398053093363,0.173089139175784
"4102",2020-05-21,"Alabama",7.40608743561358,0.14321163549529
"4103",2020-05-21,"Alaska",0,0
"4104",2020-05-21,"Arizona",5.8285085460158,0.223100805589121
"4105",2020-05-21,"Arkansas",15.0970942241172,0.0995412805985749
"4106",2020-05-21,"California",5.97365146966868,0.278079416700616
"4107",2020-05-21,"Colorado",6.88254929625933,0.19313276086442
"4108",2020-05-21,"Connecticut",5.34614916315971,1.48348641700243
"4109",2020-05-21,"Delaware",19.8517118482667,0.723760327801392
"4110",2020-05-21,"District of Columbia",33.7388160095664,0.711789367290431
"4111",2020-05-21,"Florida",5.65276129642606,0.225359254342567
"4112",2020-05-21,"Georgia",7.67148550664363,0.731975692703296
"4113",2020-05-21,"Hawaii",0.281592773203069,0
"4114",2020-05-21,"Idaho",1.59616191466462,0
"4115",2020-05-21,"Illinois",17.9105695906469,0.682830654858144
"4116",2020-05-21,"Indiana",10.2661764007055,0.732230922321058
"4117",2020-05-21,"Iowa",9.56863515459524,0.443579113126932
"4118",2020-05-21,"Kansas",3.77811475508371,0.0686929955469766
"4119",2020-05-21,"Kentucky",3.11073175600584,0.268552381813454
"4120",2020-05-21,"Louisiana",25.4936825882011,0.450645904336887
"4121",2020-05-21,"Maine",4.33351962486663,0
"4122",2020-05-21,"Maryland",19.9082598261246,0.595758398786771
"4123",2020-05-21,"Massachusetts",16.1399007758308,1.18803578421735
"4124",2020-05-21,"Michigan",4.80196160131414,0.690281980188907
"4125",2020-05-21,"Minnesota",9.44543027410104,0.570290129757044
"4126",2020-05-21,"Mississippi",8.53833713373045,0.334836750342371
"4127",2020-05-21,"Missouri",2.39943118790452,0.440711850839605
"4128",2020-05-21,"Montana",0.0941349235859758,0
"4129",2020-05-21,"Nebraska",15.7572716698769,0.362831913451112
"4130",2020-05-21,"Nevada",3.39441970582575,0.0988665933735654
"4131",2020-05-21,"New Hampshire",4.93933464950629,0.663492714112785
"4132",2020-05-21,"New Jersey",12.0446493918182,1.07762007606202
"4133",2020-05-21,"New Mexico",6.39487493724432,0.524952420221549
"4134",2020-05-21,"New York",10.6333935943475,0.629406839318933
"4135",2020-05-21,"North Carolina",6.86658410072788,0.125197185567268
"4136",2020-05-21,"North Dakota",17.6297927709956,0.263131235387994
"4137",2020-05-21,"Ohio",6.25350636925184,0.470510055142068
"4138",2020-05-21,"Oklahoma",3.75341199098471,0.126804459154889
"4139",2020-05-21,"Oregon",0.381796605971347,0.0238622878732092
"4140",2020-05-21,"Pennsylvania",8.59682081601867,0.726161976284955
"4141",2020-05-21,"Rhode Island",20.3345266074916,1.7024254834179
"4142",2020-05-21,"South Carolina",4.01248827969876,0.177021541751416
"4143",2020-05-21,"South Dakota",0,0.113348484247394
"4144",2020-05-21,"Tennessee",6.44016773978177,0.0590841077044199
"4145",2020-05-21,"Texas",3.7349515336035,0.128911573454598
"4146",2020-05-21,"Utah",5.0298867010112,0.0632690151070591
"4147",2020-05-21,"Vermont",0.958008874355539,0
"4148",2020-05-21,"Virginia",14.4288031313673,0.293506979889489
"4149",2020-05-21,"Washington",2.25596107856703,0.119433233571196
"4150",2020-05-21,"West Virginia",1.99354092739524,0.11075227374418
"4151",2020-05-21,"Wisconsin",6.76004821823706,0.10320684302652
"4152",2020-05-21,"Wyoming",2.42324794846098,0.173089139175784
"4153",2020-05-22,"Alabama",5.23745409811347,0.245505660849069
"4154",2020-05-22,"Alaska",0.271209240641247,0
"4155",2020-05-22,"Arizona",4.08553350235078,0.167325604191841
"4156",2020-05-22,"Arkansas",5.10978573739351,0.0995412805985749
"4157",2020-05-22,"California",5.84725173480476,0.166847650020369
"4158",2020-05-22,"Colorado",5.17946949590945,0.245805332009262
"4159",2020-05-22,"Connecticut",12.0918138140576,1.53946703651196
"4160",2020-05-22,"Delaware",14.785389553657,0.51697166271528
"4161",2020-05-22,"District of Columbia",14.9475767130991,0.854147240748518
"4162",2020-05-22,"Florida",3.64330794520484,0.215969285411627
"4163",2020-05-22,"Georgia",7.27222603789638,0.285185334819466
"4164",2020-05-22,"Hawaii",-0.351990966503836,0
"4165",2020-05-22,"Idaho",3.47735274266222,0.114011565333187
"4166",2020-05-22,"Illinois",21.3090256085041,0.831954590976589
"4167",2020-05-22,"Indiana",7.35219619963185,0.418417669897748
"4168",2020-05-22,"Iowa",10.7726356045112,0.855474003887654
"4169",2020-05-22,"Kansas",10.200909838726,0.0343464977734883
"4170",2020-05-22,"Kentucky",4.7668047771888,0.111896825755606
"4171",2020-05-22,"Louisiana",9.0343774155157,0.858373151117881
"4172",2020-05-22,"Maine",5.30482574768157,0.149431711202298
"4173",2020-05-22,"Maryland",14.7946669032048,0.794344531715695
"4174",2020-05-22,"Massachusetts",11.6630342231094,1.15905930167546
"4175",2020-05-22,"Michigan",3.97162240775357,0.290118513412729
"4176",2020-05-22,"Minnesota",14.3463610767006,0.588111696311952
"4177",2020-05-22,"Mississippi",13.4604373637633,0.535738800547793
"4178",2020-05-22,"Missouri",2.28517255990906,0.163226611422076
"4179",2020-05-22,"Montana",0,0
"4180",2020-05-22,"Nebraska",12.3362850573378,0.051833130493016
"4181",2020-05-22,"Nevada",4.18535245281427,0.197733186747131
"4182",2020-05-22,"New Hampshire",5.82399160165667,0.368607063395992
"4183",2020-05-22,"New Jersey",13.9978357796806,1.59397969584173
"4184",2020-05-22,"New Mexico",7.30161093580882,0.381783578342945
"4185",2020-05-22,"New York",8.58654208436723,0.711280899718143
"4186",2020-05-22,"North Carolina",7.00141183903109,0.192611054718875
"4187",2020-05-22,"North Dakota",11.5777743570717,0.131565617693997
"4188",2020-05-22,"Ohio",5.36381462861957,0.307970217911171
"4189",2020-05-22,"Oklahoma",4.28599071943524,0.0760826754929333
"4190",2020-05-22,"Oregon",1.12152753004083,0.0477245757464183
"4191",2020-05-22,"Pennsylvania",8.22202753793611,1.13218802754106
"4192",2020-05-22,"Rhode Island",15.6055669313308,2.17532145103399
"4193",2020-05-22,"South Carolina",5.09428659040185,0.0590071805838052
"4194",2020-05-22,"South Dakota",20.2893786802836,0.340045452742183
"4195",2020-05-22,"Tennessee",5.81978460888536,0.02954205385221
"4196",2020-05-22,"Texas",3.23324162610452,0.0627137384373722
"4197",2020-05-22,"Utah",5.72584586718885,0.0316345075535295
"4198",2020-05-22,"Vermont",0.319336291451846,0
"4199",2020-05-22,"Virginia",9.54484698600617,0.434390330236443
"4200",2020-05-22,"Washington",3.26450838427935,0.0928925149998189
"4201",2020-05-22,"West Virginia",5.64836596095318,0.05537613687209
"4202",2020-05-22,"Wisconsin",10.2518797406343,0.15481026453978
"4203",2020-05-22,"Wyoming",0.346178278351568,0
"4204",2020-05-23,"Alabama",9.79976762889201,0.163670440566046
"4205",2020-05-23,"Alaska",0.678023101603118,0
"4206",2020-05-23,"Arizona",6.02372175090628,0.334651208383682
"4207",2020-05-23,"Arkansas",5.40840957918924,0.0663608537323833
"4208",2020-05-23,"California",5.09138132031854,0.197183586387709
"4209",2020-05-23,"Colorado",8.35738128831491,0.0526725711448418
"4210",2020-05-23,"Connecticut",10.6922983263194,1.06363177068099
"4211",2020-05-23,"Delaware",16.646487539432,0.206788665086112
"4212",2020-05-23,"District of Columbia",10.3921247624403,1.28122086112278
"4213",2020-05-23,"Florida",3.17380949865782,0.201884332015216
"4214",2020-05-23,"Georgia",6.40716385561066,0.142592667409733
"4215",2020-05-23,"Hawaii",0.0703981933007671,0
"4216",2020-05-23,"Idaho",1.7671792626644,0
"4217",2020-05-23,"Illinois",18.7582214380571,0.604344372690541
"4218",2020-05-23,"Indiana",7.60623549921263,0.343700228844578
"4219",2020-05-23,"Iowa",12.2934782780893,0.158421111831047
"4220",2020-05-23,"Kansas",1.7516713864479,0
"4221",2020-05-23,"Kentucky",2.77504127873902,0.0223793651511211
"4222",2020-05-23,"Louisiana",2.5107414670198,0.300430602891258
"4223",2020-05-23,"Maine",4.85653061407467,0.149431711202298
"4224",2020-05-23,"Maryland",17.690714675085,0.595758398786771
"4225",2020-05-23,"Massachusetts",11.1994105024392,1.10110633659169
"4226",2020-05-23,"Michigan",4.39179404786855,0.650265633511289
"4227",2020-05-23,"Minnesota",14.9701159061224,0.178215665549076
"4228",2020-05-23,"Mississippi",12.7572801880443,0.669673500684741
"4229",2020-05-23,"Missouri",2.04033264277595,0.081613305711038
"4230",2020-05-23,"Montana",0,0
"4231",2020-05-23,"Nebraska",16.9494336712162,0.051833130493016
"4232",2020-05-23,"Nevada",7.84341640763619,0.164777655622609
"4233",2020-05-23,"New Hampshire",5.52910595093987,0.294885650716793
"4234",2020-05-23,"New Jersey",4.32170551337371,1.07762007606202
"4235",2020-05-23,"New Mexico",8.11290103978758,0.286337683757209
"4236",2020-05-23,"New York",8.97544387126348,0.501478619945166
"4237",2020-05-23,"North Carolina",10.3046914274598,0.0866749746234935
